date,season,seasonchron,sample,id,time,coor,consistency,w,frozen,dry,sex,tvnt,treatment,worm,pw,form,species,c1,c2,c3,c4,c5,mc,mcmaster sediment (g),epg,rich,proc,examiner,effort
2012-11-03,1.fall,fall-2012,kmp2012-0051,side,11:27:00,NA,NA,3,yes,NA,f,control,before,NA,1.45,30,strong,0,0,0,0,0,0,0.00725,0,2,NA,NA,360
2012-11-03,1.fall,fall-2012,kmp2012-0051,side,11:27:00,NA,NA,3,yes,NA,f,control,before,NA,1.45,30,trich,0,1,2,2,1,1.2,0.00725,165.5172414,2,NA,NA,360
2012-11-03,1.fall,fall-2012,kmp2012-0052,yamu,12:26:00,NA,NA,2.6,yes,NA,f,treated,before,NA,1.038,20,oes,1,1,0,1,0,0.6,0.007785,77.07129094,2,NA,NA,330
2012-11-03,1.fall,fall-2012,kmp2012-0052,yamu,12:26:00,NA,NA,2.6,yes,NA,f,treated,before,NA,1.038,20,strep,1,2,1,1,0,1,0.007785,128.4521516,2,NA,NA,330
2012-11-03,1.fall,fall-2012,kmp2012-0052,yamu,12:26:00,NA,NA,2.6,yes,NA,f,treated,before,NA,1.038,20,strong,0,0,0,0,0,0,0.007785,0,2,NA,NA,330
2012-11-03,1.fall,fall-2012,kmp2012-0052,yamu,12:26:00,NA,NA,2.6,yes,NA,f,treated,before,NA,1.038,20,trich,0,0,0,0,0,0,0.007785,0,2,NA,NA,330
2012-11-03,1.fall,fall-2012,kmp2012-0053,kinoko,12:44:00,NA,NA,3,yes,NA,f,treated,before,NA,0.703,20,oes,4,0,0,0,1,1,0.0052725,189.6633476,4,NA,NA,405
2012-11-03,1.fall,fall-2012,kmp2012-0053,kinoko,12:44:00,NA,NA,3,yes,NA,f,treated,before,NA,0.703,20,strep,14,8,11,5,9,9.4,0.0052725,1782.835467,4,NA,NA,405
2012-11-03,1.fall,fall-2012,kmp2012-0053,kinoko,12:44:00,NA,NA,3,yes,NA,f,treated,before,NA,0.703,20,strong,4,0,0,0,0,0.8,0.0052725,151.730678,4,NA,NA,405
2012-11-03,1.fall,fall-2012,kmp2012-0053,kinoko,12:44:00,NA,NA,3,yes,NA,f,treated,before,NA,0.703,20,trich,4,3,5,6,3,4.2,0.0052725,796.5860597,4,NA,NA,405
2012-11-04,1.fall,fall-2012,kmp2012-0055,baimo,10:37:00,NA,NA,2.6,yes,NA,f,treated,before,NA,0.384,30,oes,1,1,1,0,0,0.6,0.00192,312.5,1,NA,NA,150
2012-11-04,1.fall,fall-2012,kmp2012-0055,baimo,10:37:00,NA,NA,2.6,yes,NA,f,treated,before,NA,0.384,30,strep,0,0,0,0,0,0,0.00192,0,1,NA,NA,150
2012-11-04,1.fall,fall-2012,kmp2012-0055,baimo,10:37:00,NA,NA,2.6,yes,NA,f,treated,before,NA,0.384,30,strong,0,0,0,0,0,0,0.00192,0,1,NA,NA,150
2012-11-04,1.fall,fall-2012,kmp2012-0055,baimo,10:37:00,NA,NA,2.6,yes,NA,f,treated,before,NA,0.384,30,trich,0,0,0,0,0,0,0.00192,0,1,NA,NA,150
2012-11-04,1.fall,fall-2012,kmp2012-0056,kanna,10:37:00,NA,NA,2.5,yes,NA,f,control,before,NA,1.569,40,oes,4,2,0,5,3,2.8,0.00588375,475.8869768,3,NA,NA,300
2012-11-04,1.fall,fall-2012,kmp2012-0056,kanna,10:37:00,NA,NA,2.5,yes,NA,f,control,before,NA,1.569,40,strep,2,1,4,1,2,2,0.00588375,339.9192692,3,NA,NA,300
2012-11-04,1.fall,fall-2012,kmp2012-0056,kanna,10:37:00,NA,NA,2.5,yes,NA,f,control,before,NA,1.569,40,strong,0,0,0,0,0,0,0.00588375,0,3,NA,NA,300
2012-11-04,1.fall,fall-2012,kmp2012-0056,kanna,10:37:00,NA,NA,2.5,yes,NA,f,control,before,NA,1.569,40,trich,1,1,1,0,1,0.8,0.00588375,135.9677077,3,NA,NA,300
2012-11-04,1.fall,fall-2012,kmp2012-0057,kuwa,10:40:00,NA,NA,2.5,yes,NA,f,treated,before,NA,0.767,30,oes,0,0,0,0,0,0,0.003835,0,0,NA,NA,180
2012-11-04,1.fall,fall-2012,kmp2012-0057,kuwa,10:40:00,NA,NA,2.5,yes,NA,f,treated,before,NA,0.767,30,strep,0,0,0,0,0,0,0.003835,0,0,NA,NA,180
2012-11-04,1.fall,fall-2012,kmp2012-0057,kuwa,10:40:00,NA,NA,2.5,yes,NA,f,treated,before,NA,0.767,30,strong,0,0,0,0,0,0,0.003835,0,0,NA,NA,180
2012-11-04,1.fall,fall-2012,kmp2012-0057,kuwa,10:40:00,NA,NA,2.5,yes,NA,f,treated,before,NA,0.767,30,trich,0,0,0,0,0,0,0.003835,0,0,NA,NA,180
2012-11-04,1.fall,fall-2012,kmp2012-0059,toga,10:44:00,NA,NA,2.6,yes,NA,f,treated,before,NA,0.709,20,oes,0,3,0,0,1,0.8,0.0053175,150.4466385,4,NA,NA,285
2012-11-04,1.fall,fall-2012,kmp2012-0059,toga,10:44:00,NA,NA,2.6,yes,NA,f,treated,before,NA,0.709,20,strep,5,1,0,3,2,2.2,0.0053175,413.7282558,4,NA,NA,285
2012-11-04,1.fall,fall-2012,kmp2012-0059,toga,10:44:00,NA,NA,2.6,yes,NA,f,treated,before,NA,0.709,20,strong,1,0,0,0,0,0.2,0.0053175,37.61165961,4,NA,NA,285
2012-11-04,1.fall,fall-2012,kmp2012-0059,toga,10:44:00,NA,NA,2.6,yes,NA,f,treated,before,NA,0.709,20,trich,2,0,2,2,4,2,0.0053175,376.1165961,4,NA,NA,285
2012-11-04,1.fall,fall-2012,kmp2012-0060,kibana,11:03:00,NA,NA,2.5,yes,NA,f,treated,before,NA,0.574,40,oes,1,0,1,1,1,0.8,0.0021525,371.6608595,2,NA,NA,330
2012-11-04,1.fall,fall-2012,kmp2012-0060,kibana,11:03:00,NA,NA,2.5,yes,NA,f,treated,before,NA,0.574,40,strep,0,0,0,0,0,0,0.0021525,0,2,NA,NA,330
2012-11-04,1.fall,fall-2012,kmp2012-0060,kibana,11:03:00,NA,NA,2.5,yes,NA,f,treated,before,NA,0.574,40,strong,0,1,1,0,1,0.6,0.0021525,278.7456446,2,NA,NA,330
2012-11-04,1.fall,fall-2012,kmp2012-0060,kibana,11:03:00,NA,NA,2.5,yes,NA,f,treated,before,NA,0.574,40,trich,0,0,0,0,0,0,0.0021525,0,2,NA,NA,330
2012-11-04,1.fall,fall-2012,kmp2012-0061,gibosi,10:45:00,NA,NA,3,yes,NA,f,treated,before,NA,0.489,30,oes,0,0,0,0,0,0,0.002445,0,1,NA,NA,195
2012-11-04,1.fall,fall-2012,kmp2012-0061,gibosi,10:45:00,NA,NA,3,yes,NA,f,treated,before,NA,0.489,30,strep,0,0,0,0,0,0,0.002445,0,1,NA,NA,195
2012-11-04,1.fall,fall-2012,kmp2012-0061,gibosi,10:45:00,NA,NA,3,yes,NA,f,treated,before,NA,0.489,30,strong,0,0,0,0,0,0,0.002445,0,1,NA,NA,195
2012-11-04,1.fall,fall-2012,kmp2012-0061,gibosi,10:45:00,NA,NA,3,yes,NA,f,treated,before,NA,0.489,30,trich,0,0,1,0,0,0.2,0.002445,81.799591,1,NA,NA,195
2012-11-04,1.fall,fall-2012,kmp2012-0063,usu,11:07:00,NA,NA,4.4,no,NA,f,treated,before,NA,0.819,20,oes,0,0,0,0,0,0,0.0061425,0,2,NA,NA,210
2012-11-04,1.fall,fall-2012,kmp2012-0063,usu,11:07:00,NA,NA,4.4,no,NA,f,treated,before,NA,0.819,20,strep,19,42,23,20,28,26.4,0.0061425,4297.924298,2,NA,NA,210
2012-11-04,1.fall,fall-2012,kmp2012-0063,usu,11:07:00,NA,NA,4.4,no,NA,f,treated,before,NA,0.819,20,strong,1,0,0,0,0,0.2,0.0061425,32.56003256,2,NA,NA,210
2012-11-04,1.fall,fall-2012,kmp2012-0063,usu,11:07:00,NA,NA,4.4,no,NA,f,treated,before,NA,0.819,20,trich,0,0,0,0,0,0,0.0061425,0,2,NA,NA,210
2012-11-04,1.fall,fall-2012,kmp2012-0064,siso,11:20:00,NA,NA,2.9,yes,NA,f,treated,before,NA,0.374,30,oes,0,1,1,0,0,0.4,0.00187,213.9037433,3,NA,NA,435
2012-11-04,1.fall,fall-2012,kmp2012-0064,siso,11:20:00,NA,NA,2.9,yes,NA,f,treated,before,NA,0.374,30,strep,1,0,0,0,0,0.2,0.00187,106.9518717,3,NA,NA,435
2012-11-04,1.fall,fall-2012,kmp2012-0064,siso,11:20:00,NA,NA,2.9,yes,NA,f,treated,before,NA,0.374,30,strong,0,0,0,0,0,0,0.00187,0,3,NA,NA,435
2012-11-04,1.fall,fall-2012,kmp2012-0064,siso,11:20:00,NA,NA,2.9,yes,NA,f,treated,before,NA,0.374,30,trich,1,8,6,3,5,4.6,0.00187,2459.893048,3,NA,NA,435
2012-11-04,1.fall,fall-2012,kmp2012-0065,serori,12:00:00,NA,NA,1.2,yes,NA,f,control,before,NA,0.782,40,oes,2,1,2,3,1,1.8,0.0029325,613.8107417,4,NA,NA,315
2012-11-04,1.fall,fall-2012,kmp2012-0065,serori,12:00:00,NA,NA,1.2,yes,NA,f,control,before,NA,0.782,40,strep,18,10,15,15,15,14.6,0.0029325,4978.687127,4,NA,NA,315
2012-11-04,1.fall,fall-2012,kmp2012-0065,serori,12:00:00,NA,NA,1.2,yes,NA,f,control,before,NA,0.782,40,strong,0,0,0,1,0,0.2,0.0029325,68.20119352,4,NA,NA,315
2012-11-04,1.fall,fall-2012,kmp2012-0065,serori,12:00:00,NA,NA,1.2,yes,NA,f,control,before,NA,0.782,40,trich,1,0,0,0,0,0.2,0.0029325,68.20119352,4,NA,NA,315
2012-11-04,1.fall,fall-2012,kmp2012-0066,toga,12:33:00,NA,NA,3.4,yes,NA,f,treated,before,NA,1.029,50,oes,0,0,2,0,1,0.6,0.003087,194.3634597,3,NA,NA,285
2012-11-04,1.fall,fall-2012,kmp2012-0066,toga,12:33:00,NA,NA,3.4,yes,NA,f,treated,before,NA,1.029,50,strep,1,3,3,1,2,2,0.003087,647.8781989,3,NA,NA,285
2012-11-04,1.fall,fall-2012,kmp2012-0066,toga,12:33:00,NA,NA,3.4,yes,NA,f,treated,before,NA,1.029,50,strong,0,0,0,0,0,0,0.003087,0,3,NA,NA,285
2012-11-04,1.fall,fall-2012,kmp2012-0066,toga,12:33:00,NA,NA,3.4,yes,NA,f,treated,before,NA,1.029,50,trich,0,1,1,0,1,0.6,0.003087,194.3634597,3,NA,NA,285
2012-11-06,1.fall,fall-2012,kmp2012-0070,omoto,11:45:00,NA,NA,0.2,no,NA,f,control,before,NA,0.256,10,oes,1,0,1,0,1,0.6,0.00384,156.25,2,NA,NA,315
2012-11-06,1.fall,fall-2012,kmp2012-0070,omoto,11:45:00,NA,NA,0.2,no,NA,f,control,before,NA,0.256,10,strep,0,0,0,0,0,0,0.00384,0,2,NA,NA,315
2012-11-06,1.fall,fall-2012,kmp2012-0070,omoto,11:45:00,NA,NA,0.2,no,NA,f,control,before,NA,0.256,10,strong,0,0,0,0,0,0,0.00384,0,2,NA,NA,315
2012-11-06,1.fall,fall-2012,kmp2012-0070,omoto,11:45:00,NA,NA,0.2,no,NA,f,control,before,NA,0.256,10,trich,2,0,1,1,1,1,0.00384,260.4166667,2,NA,NA,315
2012-11-06,1.fall,fall-2012,kmp2012-0071,usu,11:52:00,NA,NA,1.5,yes,NA,f,treated,before,NA,0.624,30,oes,0,0,0,0,0,0,0.00312,0,1,NA,NA,210
2012-11-06,1.fall,fall-2012,kmp2012-0071,usu,11:52:00,NA,NA,1.5,yes,NA,f,treated,before,NA,0.624,30,strep,13,19,20,15,18,17,0.00312,5448.717949,1,NA,NA,210
2012-11-06,1.fall,fall-2012,kmp2012-0071,usu,11:52:00,NA,NA,1.5,yes,NA,f,treated,before,NA,0.624,30,strong,0,0,0,0,0,0,0.00312,0,1,NA,NA,210
2012-11-06,1.fall,fall-2012,kmp2012-0071,usu,11:52:00,NA,NA,1.5,yes,NA,f,treated,before,NA,0.624,30,trich,0,0,0,0,0,0,0.00312,0,1,NA,NA,210
2012-11-06,1.fall,fall-2012,kmp2012-0072,kuwa,11:53:00,NA,NA,2.3,yes,NA,f,treated,before,NA,1.533,50,oes,0,0,0,0,0,0,0.004599,0,0,am,am,180
2012-11-06,1.fall,fall-2012,kmp2012-0072,kuwa,11:53:00,NA,NA,2.3,yes,NA,f,treated,before,NA,1.533,50,strep,0,0,0,0,0,0,0.004599,0,0,am,am,180
2012-11-06,1.fall,fall-2012,kmp2012-0072,kuwa,11:53:00,NA,NA,2.3,yes,NA,f,treated,before,NA,1.533,50,strong,0,0,0,0,0,0,0.004599,0,0,am,am,180
2012-11-06,1.fall,fall-2012,kmp2012-0072,kuwa,11:53:00,NA,NA,2.3,yes,NA,f,treated,before,NA,1.533,50,trich,0,0,0,0,0,0,0.004599,0,0,am,am,180
2012-11-06,1.fall,fall-2012,kmp2012-0074,gibosi,12:02:00,NA,NA,3.1,yes,NA,f,treated,before,NA,2.349,50,oes,0,1,1,0,1,0.6,0.007047,85.14261388,1,am,am,195
2012-11-06,1.fall,fall-2012,kmp2012-0074,gibosi,12:02:00,NA,NA,3.1,yes,NA,f,treated,before,NA,2.349,50,strep,0,0,0,0,0,0,0.007047,0,1,am,am,195
2012-11-06,1.fall,fall-2012,kmp2012-0074,gibosi,12:02:00,NA,NA,3.1,yes,NA,f,treated,before,NA,2.349,50,strong,0,0,0,0,0,0,0.007047,0,1,am,am,195
2012-11-06,1.fall,fall-2012,kmp2012-0074,gibosi,12:02:00,NA,NA,3.1,yes,NA,f,treated,before,NA,2.349,50,trich,0,0,0,0,0,0,0.007047,0,1,am,am,195
2012-11-06,1.fall,fall-2012,kmp2012-0075,sone,12:03:00,NA,NA,3.4,yes,NA,f,control,before,NA,1.911,30,oes,1,0,0,0,0,0.2,0.009555,20.9314495,2,NA,NA,270
2012-11-06,1.fall,fall-2012,kmp2012-0075,sone,12:03:00,NA,NA,3.4,yes,NA,f,control,before,NA,1.911,30,strep,4,3,6,4,4,4.2,0.009555,439.5604396,2,NA,NA,270
2012-11-06,1.fall,fall-2012,kmp2012-0075,sone,12:03:00,NA,NA,3.4,yes,NA,f,control,before,NA,1.911,30,strong,0,0,0,0,0,0,0.009555,0,2,NA,NA,270
2012-11-06,1.fall,fall-2012,kmp2012-0075,sone,12:03:00,NA,NA,3.4,yes,NA,f,control,before,NA,1.911,30,trich,0,0,0,0,0,0,0.009555,0,2,NA,NA,270
2012-11-06,1.fall,fall-2012,kmp2012-0078,muku,12:26:00,NA,NA,2.8,yes,NA,f,treated,before,NA,1.257,30,oes,0,0,1,0,0,0.2,0.006285,31.82179793,3,am,am,255
2012-11-06,1.fall,fall-2012,kmp2012-0078,muku,12:26:00,NA,NA,2.8,yes,NA,f,treated,before,NA,1.257,30,strep,1,0,1,1,1,0.8,0.006285,127.2871917,3,am,am,255
2012-11-06,1.fall,fall-2012,kmp2012-0078,muku,12:26:00,NA,NA,2.8,yes,NA,f,treated,before,NA,1.257,30,strong,0,0,0,0,0,0,0.006285,0,3,am,am,255
2012-11-06,1.fall,fall-2012,kmp2012-0078,muku,12:26:00,NA,NA,2.8,yes,NA,f,treated,before,NA,1.257,30,trich,0,1,0,0,0,0.2,0.006285,31.82179793,3,am,am,255
2012-11-07,1.fall,fall-2012,kmp2012-0083,kuwa,15:25:00,NA,NA,2.9,yes,NA,f,treated,before,NA,1.619,30,oes,0,0,0,0,0,0,0.008095,0,1,am,am,180
2012-11-07,1.fall,fall-2012,kmp2012-0083,kuwa,15:25:00,NA,NA,2.9,yes,NA,f,treated,before,NA,1.619,30,strep,0,0,0,0,0,0,0.008095,0,1,am,am,180
2012-11-07,1.fall,fall-2012,kmp2012-0083,kuwa,15:25:00,NA,NA,2.9,yes,NA,f,treated,before,NA,1.619,30,strong,0,0,0,0,0,0,0.008095,0,1,am,am,180
2012-11-07,1.fall,fall-2012,kmp2012-0083,kuwa,15:25:00,NA,NA,2.9,yes,NA,f,treated,before,NA,1.619,30,trich,0,3,0,0,0,0.6,0.008095,74.11982705,1,am,am,180
2012-11-08,1.fall,fall-2012,kmp2012-0088,yasi,10:57:00,NA,soft,2.9,yes,NA,f,control,before,NA,1.658,30,oes,0,0,0,0,0,0,0.00829,0,1,am,am,360
2012-11-08,1.fall,fall-2012,kmp2012-0088,yasi,10:57:00,NA,soft,2.9,yes,NA,f,control,before,NA,1.658,30,strep,0,0,0,0,0,0,0.00829,0,1,am,am,360
2012-11-08,1.fall,fall-2012,kmp2012-0088,yasi,10:57:00,NA,soft,2.9,yes,NA,f,control,before,NA,1.658,30,strong,0,0,0,0,0,0,0.00829,0,1,am,am,360
2012-11-08,1.fall,fall-2012,kmp2012-0088,yasi,10:57:00,NA,soft,2.9,yes,NA,f,control,before,NA,1.658,30,trich,3,0,0,0,0,0.6,0.00829,72.37635706,1,am,am,360
2012-11-08,1.fall,fall-2012,kmp2012-0089,siso,11:57:00,NA,norm,3.2,yes,NA,f,treated,before,NA,0.615,30,oes,0,0,1,1,0,0.4,0.003075,130.0813008,2,NA,NA,435
2012-11-08,1.fall,fall-2012,kmp2012-0089,siso,11:57:00,NA,norm,3.2,yes,NA,f,treated,before,NA,0.615,30,strep,0,0,0,0,0,0,0.003075,0,2,NA,NA,435
2012-11-08,1.fall,fall-2012,kmp2012-0089,siso,11:57:00,NA,norm,3.2,yes,NA,f,treated,before,NA,0.615,30,strong,0,0,0,0,0,0,0.003075,0,2,NA,NA,435
2012-11-08,1.fall,fall-2012,kmp2012-0089,siso,11:57:00,NA,norm,3.2,yes,NA,f,treated,before,NA,0.615,30,trich,4,0,1,3,2,2,0.003075,650.4065041,2,NA,NA,435
2012-11-08,1.fall,fall-2012,kmp2012-0090,kibana,15:06:00,NA,semi-hard,4,no,NA,f,treated,before,NA,0.678,30,oes,0,0,0,0,0,0,0.00339,0,0,NA,NA,330
2012-11-08,1.fall,fall-2012,kmp2012-0090,kibana,15:06:00,NA,semi-hard,4,no,NA,f,treated,before,NA,0.678,30,strep,0,0,0,0,0,0,0.00339,0,0,NA,NA,330
2012-11-08,1.fall,fall-2012,kmp2012-0090,kibana,15:06:00,NA,semi-hard,4,no,NA,f,treated,before,NA,0.678,30,strong,0,0,0,0,0,0,0.00339,0,0,NA,NA,330
2012-11-08,1.fall,fall-2012,kmp2012-0090,kibana,15:06:00,NA,semi-hard,4,no,NA,f,treated,before,NA,0.678,30,trich,0,0,0,0,0,0,0.00339,0,0,NA,NA,330
2012-11-08,1.fall,fall-2012,kmp2012-0091,serori,10:50:00,NA,soft,4.2,yes,NA,f,control,before,NA,1.871,40,oes,4,5,4,3,4,4,0.00701625,570.1051131,2,NA,NA,315
2012-11-08,1.fall,fall-2012,kmp2012-0091,serori,10:50:00,NA,soft,4.2,yes,NA,f,control,before,NA,1.871,40,strep,11,12,15,17,13,13.6,0.00701625,1938.357385,2,NA,NA,315
2012-11-08,1.fall,fall-2012,kmp2012-0091,serori,10:50:00,NA,soft,4.2,yes,NA,f,control,before,NA,1.871,40,strong,0,0,0,0,0,0,0.00701625,0,2,NA,NA,315
2012-11-08,1.fall,fall-2012,kmp2012-0091,serori,10:50:00,NA,soft,4.2,yes,NA,f,control,before,NA,1.871,40,trich,0,0,0,0,0,0,0.00701625,0,2,NA,NA,315
2012-11-09,1.fall,fall-2012,kmp2012-0092,asa,10:51:00,NA,norm,3.3,yes,NA,f,control,before,NA,1.263,30,oes,0,0,0,0,0,0,0.006315,0,0,NA,NA,330
2012-11-09,1.fall,fall-2012,kmp2012-0092,asa,10:51:00,NA,norm,3.3,yes,NA,f,control,before,NA,1.263,30,strep,0,0,0,0,0,0,0.006315,0,0,NA,NA,330
2012-11-09,1.fall,fall-2012,kmp2012-0092,asa,10:51:00,NA,norm,3.3,yes,NA,f,control,before,NA,1.263,30,strong,0,0,0,0,0,0,0.006315,0,0,NA,NA,330
2012-11-09,1.fall,fall-2012,kmp2012-0092,asa,10:51:00,NA,norm,3.3,yes,NA,f,control,before,NA,1.263,30,trich,0,0,0,0,0,0,0.006315,0,0,NA,NA,330
2012-11-09,1.fall,fall-2012,kmp2012-0093,kanna,10:51:00,NA,soft,4,yes,NA,f,control,before,NA,2.451,40,oes,1,0,0,0,0,0.2,0.00919125,21.75982592,3,NA,NA,300
2012-11-09,1.fall,fall-2012,kmp2012-0093,kanna,10:51:00,NA,soft,4,yes,NA,f,control,before,NA,2.451,40,strep,2,1,1,0,0,0.8,0.00919125,87.03930369,3,NA,NA,300
2012-11-09,1.fall,fall-2012,kmp2012-0093,kanna,10:51:00,NA,soft,4,yes,NA,f,control,before,NA,2.451,40,strong,0,0,0,0,0,0,0.00919125,0,3,NA,NA,300
2012-11-09,1.fall,fall-2012,kmp2012-0093,kanna,10:51:00,NA,soft,4,yes,NA,f,control,before,NA,2.451,40,trich,3,2,3,1,3,2.4,0.00919125,261.1179111,3,NA,NA,300
2012-11-09,1.fall,fall-2012,kmp2012-0094,sone,10:51:00,NA,norm,3.2,yes,NA,f,control,before,NA,1.203,40,oes,0,0,0,0,0,0,0.00451125,0,1,NA,NA,270
2012-11-09,1.fall,fall-2012,kmp2012-0094,sone,10:51:00,NA,norm,3.2,yes,NA,f,control,before,NA,1.203,40,strep,17,13,15,13,15,14.6,0.00451125,3236.353561,1,NA,NA,270
2012-11-09,1.fall,fall-2012,kmp2012-0094,sone,10:51:00,NA,norm,3.2,yes,NA,f,control,before,NA,1.203,40,strong,0,0,0,0,0,0,0.00451125,0,1,NA,NA,270
2012-11-09,1.fall,fall-2012,kmp2012-0094,sone,10:51:00,NA,norm,3.2,yes,NA,f,control,before,NA,1.203,40,trich,0,0,0,0,0,0,0.00451125,0,1,NA,NA,270
2012-11-09,1.fall,fall-2012,kmp2012-0096,toga,11:02:00,NA,norm,2.9,yes,NA,f,treated,before,NA,0.577,30,oes,0,0,0,0,0,0,0.002885,0,2,NA,NA,285
2012-11-09,1.fall,fall-2012,kmp2012-0096,toga,11:02:00,NA,norm,2.9,yes,NA,f,treated,before,NA,0.577,30,strep,3,2,1,4,2,2.4,0.002885,831.8890815,2,NA,NA,285
2012-11-09,1.fall,fall-2012,kmp2012-0096,toga,11:02:00,NA,norm,2.9,yes,NA,f,treated,before,NA,0.577,30,strong,0,0,0,0,0,0,0.002885,0,2,NA,NA,285
2012-11-09,1.fall,fall-2012,kmp2012-0096,toga,11:02:00,NA,norm,2.9,yes,NA,f,treated,before,NA,0.577,30,trich,1,0,0,1,1,0.6,0.002885,207.9722704,2,NA,NA,285
2012-11-09,1.fall,fall-2012,kmp2012-0098,kizu,13:20:00,NA,very soft,1.2,yes,NA,f,control,before,NA,0.853,30,oes,3,0,1,5,2,2.2,0.004265,515.8264947,3,NA,NA,345
2012-11-09,1.fall,fall-2012,kmp2012-0098,kizu,13:20:00,NA,very soft,1.2,yes,NA,f,control,before,NA,0.853,30,strep,17,18,17,12,15,15.8,0.004265,3704.572098,3,NA,NA,345
2012-11-09,1.fall,fall-2012,kmp2012-0098,kizu,13:20:00,NA,very soft,1.2,yes,NA,f,control,before,NA,0.853,30,strong,3,1,3,1,2,2,0.004265,468.933177,3,NA,NA,345
2012-11-09,1.fall,fall-2012,kmp2012-0098,kizu,13:20:00,NA,very soft,1.2,yes,NA,f,control,before,NA,0.853,30,trich,0,0,0,0,0,0,0.004265,0,3,NA,NA,345
2012-11-10,1.fall,fall-2012,kmp2012-0102,usu,10:52:00,NA,soft,2.6,yes,NA,f,treated,before,NA,0.71,30,oes,0,0,0,0,0,0,0.00355,0,1,NA,NA,210
2012-11-10,1.fall,fall-2012,kmp2012-0102,usu,10:52:00,NA,soft,2.6,yes,NA,f,treated,before,NA,0.71,30,strep,2,2,2,2,1,1.8,0.00355,507.0422535,1,NA,NA,210
2012-11-10,1.fall,fall-2012,kmp2012-0102,usu,10:52:00,NA,soft,2.6,yes,NA,f,treated,before,NA,0.71,30,strong,0,0,0,0,0,0,0.00355,0,1,NA,NA,210
2012-11-10,1.fall,fall-2012,kmp2012-0102,usu,10:52:00,NA,soft,2.6,yes,NA,f,treated,before,NA,0.71,30,trich,0,0,0,0,0,0,0.00355,0,1,NA,NA,210
2012-11-10,1.fall,fall-2012,kmp2012-0103,kinoko,10:53:00,NA,norm,2.8,yes,NA,f,treated,before,NA,0.568,20,oes,0,0,0,0,0,0,0.00426,0,0,NA,NA,405
2012-11-10,1.fall,fall-2012,kmp2012-0103,kinoko,10:53:00,NA,norm,2.8,yes,NA,f,treated,before,NA,0.568,20,strep,0,0,0,0,0,0,0.00426,0,0,NA,NA,405
2012-11-10,1.fall,fall-2012,kmp2012-0103,kinoko,10:53:00,NA,norm,2.8,yes,NA,f,treated,before,NA,0.568,20,strong,0,0,0,0,0,0,0.00426,0,0,NA,NA,405
2012-11-10,1.fall,fall-2012,kmp2012-0103,kinoko,10:53:00,NA,norm,2.8,yes,NA,f,treated,before,NA,0.568,20,trich,0,0,0,0,0,0,0.00426,0,0,NA,NA,405
2012-11-10,1.fall,fall-2012,kmp2012-0105,nire,10:57:00,NA,soft,2.3,yes,NA,f,treated,before,NA,0.476,30,oes,0,1,0,1,1,0.6,0.00238,252.1008403,1,NA,NA,330
2012-11-10,1.fall,fall-2012,kmp2012-0105,nire,10:57:00,NA,soft,2.3,yes,NA,f,treated,before,NA,0.476,30,strep,0,0,0,0,0,0,0.00238,0,1,NA,NA,330
2012-11-10,1.fall,fall-2012,kmp2012-0105,nire,10:57:00,NA,soft,2.3,yes,NA,f,treated,before,NA,0.476,30,strong,0,0,0,0,0,0,0.00238,0,1,NA,NA,330
2012-11-10,1.fall,fall-2012,kmp2012-0105,nire,10:57:00,NA,soft,2.3,yes,NA,f,treated,before,NA,0.476,30,trich,0,0,0,0,0,0,0.00238,0,1,NA,NA,330
2012-11-10,1.fall,fall-2012,kmp2012-0106,siso,10:59:00,NA,norm,2.6,yes,NA,f,treated,before,NA,1.018,30,oes,0,0,3,0,0,0.6,0.00509,117.8781925,2,am,am,435
2012-11-10,1.fall,fall-2012,kmp2012-0106,siso,10:59:00,NA,norm,2.6,yes,NA,f,treated,before,NA,1.018,30,strep,0,0,0,0,0,0,0.00509,0,2,am,am,435
2012-11-10,1.fall,fall-2012,kmp2012-0106,siso,10:59:00,NA,norm,2.6,yes,NA,f,treated,before,NA,1.018,30,strong,0,0,0,0,0,0,0.00509,0,2,am,am,435
2012-11-10,1.fall,fall-2012,kmp2012-0106,siso,10:59:00,NA,norm,2.6,yes,NA,f,treated,before,NA,1.018,30,trich,7,13,5,7,9,8.2,0.00509,1611.001965,2,am,am,435
2012-11-10,1.fall,fall-2012,kmp2012-0107,yamu,10:51:00,NA,norm,3.3,yes,NA,f,treated,before,NA,0.568,30,oes,0,0,0,0,0,0,0.00284,0,0,NA,NA,330
2012-11-10,1.fall,fall-2012,kmp2012-0107,yamu,10:51:00,NA,norm,3.3,yes,NA,f,treated,before,NA,0.568,30,strep,0,0,0,0,0,0,0.00284,0,0,NA,NA,330
2012-11-10,1.fall,fall-2012,kmp2012-0107,yamu,10:51:00,NA,norm,3.3,yes,NA,f,treated,before,NA,0.568,30,strong,0,0,0,0,0,0,0.00284,0,0,NA,NA,330
2012-11-10,1.fall,fall-2012,kmp2012-0107,yamu,10:51:00,NA,norm,3.3,yes,NA,f,treated,before,NA,0.568,30,trich,0,0,0,0,0,0,0.00284,0,0,NA,NA,330
2012-11-12,1.fall,fall-2012,kmp2012-0108,kibana,11:01:00,NA,semi-hard,2.6,yes,NA,f,treated,before,NA,0.673,30,oes,0,0,0,0,0,0,0.003365,0,0,NA,NA,330
